1557888802.852:1500560680,9577554A-6AAA-ADDE-856E-3F9FF7068394:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888802.840:1500560648,9577554A-6AAA-ADDE-856E-3F9FF7068394:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888802.740:1500560165,9577554A-6AAA-ADDE-856E-3F9FF7068394:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888802.740:1500560164,9577554A-6AAA-ADDE-856E-3F9FF7068394:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888802.668:1500559552,365E0F5B-11B5-641F-4A88-8301A59AB06B:sshd,EXECUTE,9577554A-6AAA-ADDE-856E-3F9FF7068394,sshd,null
1557888802.668:1500559531,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,365E0F5B-11B5-641F-4A88-8301A59AB06B,sshd,null
1557888725.840:1500375183,FD6045A3-7456-76F4-9797-B9FF8EE6632A:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888725.836:1500375154,FD6045A3-7456-76F4-9797-B9FF8EE6632A:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888725.732:1500374672,FD6045A3-7456-76F4-9797-B9FF8EE6632A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888725.732:1500374671,FD6045A3-7456-76F4-9797-B9FF8EE6632A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888725.636:1500373273,31CF9C14-4DC5-6A7D-1E35-32A62A090521:sshd,EXECUTE,FD6045A3-7456-76F4-9797-B9FF8EE6632A,sshd,null
1557888725.636:1500373252,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,31CF9C14-4DC5-6A7D-1E35-32A62A090521,sshd,null
1557888486.923:1499918816,6FE893FC-7523-78EC-0FAF-3E2D0AC6BDFD:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888486.915:1499918769,6FE893FC-7523-78EC-0FAF-3E2D0AC6BDFD:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888486.811:1499918359,6FE893FC-7523-78EC-0FAF-3E2D0AC6BDFD:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888486.811:1499918358,6FE893FC-7523-78EC-0FAF-3E2D0AC6BDFD:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888486.735:1499917774,B01AAF45-847A-934B-85FD-759C7D1E3DF1:sshd,EXECUTE,6FE893FC-7523-78EC-0FAF-3E2D0AC6BDFD,sshd,null
1557888486.735:1499917753,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,B01AAF45-847A-934B-85FD-759C7D1E3DF1,sshd,null
1557888411.779:1499761949,2C6C01F7-724D-2C1C-BB5D-B2BFB1405C41:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888411.775:1499761921,2C6C01F7-724D-2C1C-BB5D-B2BFB1405C41:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888411.671:1499761394,2C6C01F7-724D-2C1C-BB5D-B2BFB1405C41:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888411.671:1499761392,2C6C01F7-724D-2C1C-BB5D-B2BFB1405C41:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888411.591:1499760201,E0264BEC-60D9-CEBC-D2D5-DF3125481DE7:sshd,EXECUTE,2C6C01F7-724D-2C1C-BB5D-B2BFB1405C41,sshd,null
1557888411.591:1499760180,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,E0264BEC-60D9-CEBC-D2D5-DF3125481DE7,sshd,null
1557888184.614:1499316974,6D68A60F-52A2-0E73-C37D-E9856C9BCF64:perl,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557888184.614:1499316847,21187CA9-7EEB-D606-40F5-6DBE537297FF:man-db.postinst,EXECUTE,6D68A60F-52A2-0E73-C37D-E9856C9BCF64,perl,null
1557888184.614:1499316845,3D796E65-CE70-F602-C5BA-AD28FB3C4E4C:man-db.postinst,FORK,21187CA9-7EEB-D606-40F5-6DBE537297FF,man-db.postinst,null
1557888184.614:1499316824,E8F3137C-11CB-3747-C693-ACA7087A18D8:dpkg,EXECUTE,3D796E65-CE70-F602-C5BA-AD28FB3C4E4C,man-db.postinst,null
1557888184.614:1499316823,145BE25F-6DBE-F98B-EBD7-D337CA8125C7:dpkg,FORK,E8F3137C-11CB-3747-C693-ACA7087A18D8,dpkg,null
1557888183.946:1499305168,64991175-CA97-0575-3958-A200BF491DA1:sudo,EXECUTE,145BE25F-6DBE-F98B-EBD7-D337CA8125C7,dpkg,null
1557888183.946:1499305156,5A982908-CAAF-56DB-E870-2FD7323760DD:sudo,CHANGE_PRINCIPAL,64991175-CA97-0575-3958-A200BF491DA1,sudo,null
1557888183.946:1499305149,1B13BE27-3E55-1226-2A22-B7E4AC731006:sudo,FORK,5A982908-CAAF-56DB-E870-2FD7323760DD,sudo,null
1557888183.946:1499305105,4205AF1A-6486-7E7D-DAF2-2CABA12BABE5:sudo,CHANGE_PRINCIPAL,1B13BE27-3E55-1226-2A22-B7E4AC731006,sudo,null
1557888183.946:1499305091,AFDB0462-40CB-BB97-75F1-110660AB3E55:sudo,CHANGE_PRINCIPAL,4205AF1A-6486-7E7D-DAF2-2CABA12BABE5,sudo,null
1557888183.946:1499305087,4205AF1A-6486-7E7D-DAF2-2CABA12BABE5:sudo,CHANGE_PRINCIPAL,AFDB0462-40CB-BB97-75F1-110660AB3E55,sudo,null
1557888183.942:1499304888,FA76D373-B89C-9EB6-7D1F-6EE9405827AC:sudo,CHANGE_PRINCIPAL,4205AF1A-6486-7E7D-DAF2-2CABA12BABE5,sudo,null
1557888183.942:1499304877,AFDB0462-40CB-BB97-75F1-110660AB3E55:sudo,CHANGE_PRINCIPAL,FA76D373-B89C-9EB6-7D1F-6EE9405827AC,sudo,null
1557888183.942:1499304870,AFDB0462-40CB-BB97-75F1-110660AB3E55:sudo,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888183.942:1499304869,AFDB0462-40CB-BB97-75F1-110660AB3E55:sudo,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557888183.942:1499304847,4A1EA0AB-788F-FCA8-443B-8D9547EDBFFF:sudo,CHANGE_PRINCIPAL,AFDB0462-40CB-BB97-75F1-110660AB3E55,sudo,null
1557888183.942:1499304843,AFDB0462-40CB-BB97-75F1-110660AB3E55:sudo,CHANGE_PRINCIPAL,4A1EA0AB-788F-FCA8-443B-8D9547EDBFFF,sudo,null
1557888183.942:1499304839,4A1EA0AB-788F-FCA8-443B-8D9547EDBFFF:sudo,CHANGE_PRINCIPAL,AFDB0462-40CB-BB97-75F1-110660AB3E55,sudo,null
