1557941161.265:1605901320,FDF8681E-0E39-9A17-7DB3-8BA856032A30:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557941161.265:1605901319,FDF8681E-0E39-9A17-7DB3-8BA856032A30:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557941153.261:1605897539,39E614EA-1100-CA99-C940-EE76E560F6AF:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557941153.261:1605897538,39E614EA-1100-CA99-C940-EE76E560F6AF:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557941149.245:1605895374,48C942A1-837C-B703-4685-92F00041079E:sshd,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.245:1605895297,F35AC493-9632-DC9D-CDEF-9C7D2D651498:sshd,CHANGE_PRINCIPAL,48C942A1-837C-B703-4685-92F00041079E,sshd,null
1557941149.245:1605895296,F35AC493-9632-DC9D-CDEF-9C7D2D651498:sshd,CHANGE_PRINCIPAL,F35AC493-9632-DC9D-CDEF-9C7D2D651498,sshd,null
1557941149.245:1605895295,48C942A1-837C-B703-4685-92F00041079E:sshd,CHANGE_PRINCIPAL,F35AC493-9632-DC9D-CDEF-9C7D2D651498,sshd,null
1557941149.221:1605895239,D68A4921-A15A-711E-FDE6-2B4F9256AEB2:scp,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.221:1605895178,7B870118-202F-B995-9B48-6D2414726F6A:bash,EXECUTE,D68A4921-A15A-711E-FDE6-2B4F9256AEB2,b'scp -r -t ./work/',null
1557941149.221:1605895131,AB28D971-01BE-0C51-56D2-23EABE185573:sshd,EXECUTE,7B870118-202F-B995-9B48-6D2414726F6A,bash,null
1557941149.221:1605895098,1012186E-B6BC-ABBB-4685-DF34B4B2FA0E:sshd,FORK,AB28D971-01BE-0C51-56D2-23EABE185573,sshd,null
1557941149.217:1605895088,D2F88BB2-8F7D-4116-4A45-A4C09E371B26:sshd,CHANGE_PRINCIPAL,1012186E-B6BC-ABBB-4685-DF34B4B2FA0E,sshd,null
1557941149.217:1605895066,5D8601E6-BFA3-8A7D-9E3F-D6D8E45A6EC7:sshd,CHANGE_PRINCIPAL,D2F88BB2-8F7D-4116-4A45-A4C09E371B26,sshd,null
1557941149.217:1605895063,48C942A1-837C-B703-4685-92F00041079E:sshd,FORK,5D8601E6-BFA3-8A7D-9E3F-D6D8E45A6EC7,sshd,null
1557941149.217:1605895054,48C942A1-837C-B703-4685-92F00041079E:sshd,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.217:1605895018,48C942A1-837C-B703-4685-92F00041079E:sshd,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.217:1605895015,48C942A1-837C-B703-4685-92F00041079E:sshd,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.217:1605895012,48C942A1-837C-B703-4685-92F00041079E:sshd,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.161:1605892943,A86DADED-5061-988E-307D-BFCAA11D101F:lsb_release,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941149.149:1605892701,9E40176B-47A0-1D54-E6F0-7EA8B5625660:91-release-upgr,EXECUTE,A86DADED-5061-988E-307D-BFCAA11D101F,lsb_release,null
1557941149.149:1605892694,E2362A7E-5CE6-AE32-B3D5-60C3EF7CEC79:91-release-upgr,FORK,9E40176B-47A0-1D54-E6F0-7EA8B5625660,91-release-upgr,null
1557941149.149:1605892687,4B471C51-7812-342B-ECB7-ED038FAD05E2:91-release-upgr,FORK,E2362A7E-5CE6-AE32-B3D5-60C3EF7CEC79,91-release-upgr,null
1557941149.149:1605892665,B5B2E6D0-2780-5DB1-6CED-65DEFEC02940:run-parts,EXECUTE,4B471C51-7812-342B-ECB7-ED038FAD05E2,91-release-upgr,null
1557941149.149:1605892664,1D43BB0D-2DD5-E0B0-915F-3D8901F14284:run-parts,FORK,B5B2E6D0-2780-5DB1-6CED-65DEFEC02940,run-parts,null
1557941149.001:1605884440,9928E804-E485-D22F-9CFA-EEBB04C0CB09:landscape-sysin,MMAP,FDA341A7-CE36-D54C-BF82-E0828EFF312D,/etc/passwd,null
1557941148.993:1605884076,62B96DFA-0062-61B8-B9DF-7DE1DF4A1008:50-landscape-sy,EXECUTE,9928E804-E485-D22F-9CFA-EEBB04C0CB09,landscape-sysin,null
