1558061763.294:1841559485,3C4B689D-ED8F-A992-5D7A-0439C6EDBC7E:sshd,MMAP,25D5B220-4391-CCD6-2E9A-141093141316,/etc/passwd,null
1558061763.294:1841559443,3C4B689D-ED8F-A992-5D7A-0439C6EDBC7E:sshd,MMAP,25D5B220-4391-CCD6-2E9A-141093141316,/etc/passwd,null
1558061763.290:1841559309,69682DA2-A9BC-42EB-63E1-10BB4BEED297:sshd,CHANGE_PRINCIPAL,3C4B689D-ED8F-A992-5D7A-0439C6EDBC7E,sshd,null
1558061763.290:1841559308,69682DA2-A9BC-42EB-63E1-10BB4BEED297:sshd,CHANGE_PRINCIPAL,69682DA2-A9BC-42EB-63E1-10BB4BEED297,sshd,null
1558061763.290:1841559307,3C4B689D-ED8F-A992-5D7A-0439C6EDBC7E:sshd,CHANGE_PRINCIPAL,69682DA2-A9BC-42EB-63E1-10BB4BEED297,sshd,null
1558061763.182:1841558940,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,READ,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558938,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,READ,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558936,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,READ,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558935,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,READ,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558919,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,CHANGE_PRINCIPAL,D6D65D98-0BD1-3812-549B-A61599AF3D19,chsh,null
1558061763.182:1841558914,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1558061763.182:1841558911,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558895,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558716,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.182:1841558713,D6D65D98-0BD1-3812-549B-A61599AF3D19:chsh,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.178:1841558587,5428B579-088A-C4A5-C58E-8EE23C71493F:sudo,EXECUTE,D6D65D98-0BD1-3812-549B-A61599AF3D19,chsh,null
1558061763.178:1841558567,2E8987D0-63B0-434F-D2EC-0896090A9681:sudo,CHANGE_PRINCIPAL,5428B579-088A-C4A5-C58E-8EE23C71493F,sudo,null
1558061763.178:1841558558,85D7D0B4-3655-1002-4B38-7BDB8AABC391:sudo,FORK,2E8987D0-63B0-434F-D2EC-0896090A9681,sudo,null
1558061763.178:1841558526,85D7D0B4-3655-1002-4B38-7BDB8AABC391:sudo,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.178:1841558513,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,CHANGE_PRINCIPAL,85D7D0B4-3655-1002-4B38-7BDB8AABC391,sudo,null
1558061763.178:1841558511,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.178:1841558506,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.178:1841558500,A0C7C65D-75AE-8FF4-AF83-7CC1EA6FFC5E:sudo,CHANGE_PRINCIPAL,E1AD156A-A57C-4C06-45FD-872CB60C6B6E,sudo,null
1558061763.178:1841558496,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,CHANGE_PRINCIPAL,A0C7C65D-75AE-8FF4-AF83-7CC1EA6FFC5E,sudo,null
1558061763.178:1841558487,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1558061763.178:1841558484,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.174:1841558459,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1558061763.174:1841558456,E1AD156A-A57C-4C06-45FD-872CB60C6B6E:sudo,MMAP,93C58627-1CFB-BCF3-8ABE-3A16CF01EC03,/etc/passwd,null
1558061763.070:1841558014,5A4BE6CB-E52B-3C79-F2CA-3B96C72CBC1E:sudo,CHANGE_PRINCIPAL,E1AD156A-A57C-4C06-45FD-872CB60C6B6E,sudo,null
1558061763.070:1841558003,A0C7C65D-75AE-8FF4-AF83-7CC1EA6FFC5E:sudo,CHANGE_PRINCIPAL,5A4BE6CB-E52B-3C79-F2CA-3B96C72CBC1E,sudo,null
