1557846365.542:1423698193,71FCF137-6A58-631C-BCFA-13A28D338DF2:cat,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846365.542:1423698191,71FCF137-6A58-631C-BCFA-13A28D338DF2:cat,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846365.542:1423698171,96893A90-9018-8466-ECDB-B9D9332579A0:bash,EXECUTE,71FCF137-6A58-631C-BCFA-13A28D338DF2,b'cat /etc/hosts',null
1557846365.542:1423698165,04C0C626-134E-8D13-FCF6-EA0E61D4A3BF:bash,FORK,96893A90-9018-8466-ECDB-B9D9332579A0,bash,null
1557846365.374:1423697670,2652E3CB-B6D3-3AE8-0217-D7708FE7CCD0:pkexec,MMAP,0A685369-24FF-DA92-415E-E18FEA06D7E2,/etc/passwd,null
1557846365.374:1423697667,2652E3CB-B6D3-3AE8-0217-D7708FE7CCD0:pkexec,MMAP,0A685369-24FF-DA92-415E-E18FEA06D7E2,/etc/passwd,null
1557846365.370:1423697436,B92AEF84-B842-6243-F149-A159F0BD4B2F:update-notifier,EXECUTE,2652E3CB-B6D3-3AE8-0217-D7708FE7CCD0,pkexec,null
1557846365.370:1423697436,03D12219-DBFE-5C19-1352-E8E13E4C8FEA:update-notifier,CHANGE_PRINCIPAL,B92AEF84-B842-6243-F149-A159F0BD4B2F,update-notifier,null
1557846365.318:1423697369,08A098AE-EDDB-CB2C-BFE0-51C28F8D549A:update-notifier,FORK,03D12219-DBFE-5C19-1352-E8E13E4C8FEA,update-notifier,null
1557846359.714:1423690062,EAFFF03B-6F8D-172B-64A2-9091297A1AE7:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846359.714:1423690061,EAFFF03B-6F8D-172B-64A2-9091297A1AE7:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846359.714:1423690054,0B91521C-BC24-D182-2EB3-B1B671160622:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846359.714:1423690053,0B91521C-BC24-D182-2EB3-B1B671160622:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846359.714:1423690046,59E089AE-4A7C-BEA6-EF43-36B2C378B40D:Socket Thread,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557846359.714:1423690043,59E089AE-4A7C-BEA6-EF43-36B2C378B40D:Socket Thread,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
