1557782075.644:1291351866,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.616:1291351507,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.616:1291351456,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.616:1291351444,4BDEA583-484D-E213-7C56-51B2FED256B2:sshd,CHANGE_PRINCIPAL,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE,sshd,null
1557782075.616:1291351443,916DB9D4-B5F9-5923-8B69-336AB54BB8A3:sshd,CHANGE_PRINCIPAL,4BDEA583-484D-E213-7C56-51B2FED256B2,sshd,null
1557782075.616:1291351442,4BDEA583-484D-E213-7C56-51B2FED256B2:sshd,CHANGE_PRINCIPAL,916DB9D4-B5F9-5923-8B69-336AB54BB8A3,sshd,null
1557782075.616:1291351441,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,CHANGE_PRINCIPAL,4BDEA583-484D-E213-7C56-51B2FED256B2,sshd,null
1557782075.616:1291351439,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.616:1291351425,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.612:1291351385,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557782075.612:1291351382,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.596:1291351353,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557782075.596:1291351350,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.492:1291351099,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.492:1291351067,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782075.492:1291351066,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782075.396:1291350754,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE:sshd,MMAP,D915A2CA-A0E8-98D7-0A63-826D7F4D6B4F,/etc/passwd,null
1557782075.396:1291350498,0D381B10-F0EC-A730-0893-A5A32DB414FA:sshd,EXECUTE,F81BCFDD-152C-2DD8-05BA-B98C56EDEAFE,sshd,null
1557782075.392:1291350477,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,0D381B10-F0EC-A730-0893-A5A32DB414FA,sshd,null
1557782072.188:1291341062,19AB23FC-CC24-2672-3F08-F108A680E9A8:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782072.188:1291341061,19AB23FC-CC24-2672-3F08-F108A680E9A8:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782070.528:1291337333,5A25EDFF-B053-9BDD-562B-75459B304394:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782070.528:1291337332,5A25EDFF-B053-9BDD-562B-75459B304394:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782070.208:1291337059,DFFAB4C9-509E-21B1-F45A-4373B1695A16:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782070.208:1291337058,DFFAB4C9-509E-21B1-F45A-4373B1695A16:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336270,8420C79C-2C65-D4C5-C1EB-913E55EC50CB:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336269,8420C79C-2C65-D4C5-C1EB-913E55EC50CB:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336261,9B888A99-67C2-9C76-F87F-78A18D61AD3C:Socket Thread,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336260,9B888A99-67C2-9C76-F87F-78A18D61AD3C:Socket Thread,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336251,BA5C64C4-D7D3-F3D8-FBF2-77AED1C8D12D:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782069.208:1291336250,BA5C64C4-D7D3-F3D8-FBF2-77AED1C8D12D:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782062.208:1291308419,26A13695-F501-5301-BCF5-81E9678739A7:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557782062.208:1291308418,26A13695-F501-5301-BCF5-81E9678739A7:firefox,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
