79463207-0000-0000-0000-000000000000,None
464A3207-0000-0000-0000-000000000000,None
554A3207-0000-0000-0000-000000000000,None
5E4A3207-0000-0000-0000-000000000000,None
114B3207-0000-0000-0000-000000000000,None
084C3207-0000-0000-0000-000000000000,None
0A4C3207-0000-0000-0000-000000000000,None
0C4C3207-0000-0000-0000-000000000000,None
0F4C3207-0000-0000-0000-000000000000,None
114C3207-0000-0000-0000-000000000000,None
134C3207-0000-0000-0000-000000000000,None
154C3207-0000-0000-0000-000000000000,None
174C3207-0000-0000-0000-000000000000,None
194C3207-0000-0000-0000-000000000000,None
1D4C3207-0000-0000-0000-000000000000,None
204C3207-0000-0000-0000-000000000000,None
224C3207-0000-0000-0000-000000000000,None
244C3207-0000-0000-0000-000000000000,None
264C3207-0000-0000-0000-000000000000,None
284C3207-0000-0000-0000-000000000000,None
2A4C3207-0000-0000-0000-000000000000,None
2C4C3207-0000-0000-0000-000000000000,None
2E4C3207-0000-0000-0000-000000000000,None
324C3207-0000-0000-0000-000000000000,None
354C3207-0000-0000-0000-000000000000,None
374C3207-0000-0000-0000-000000000000,None
394C3207-0000-0000-0000-000000000000,None
3B4C3207-0000-0000-0000-000000000000,None
3F4C3207-0000-0000-0000-000000000000,None
424C3207-0000-0000-0000-000000000000,None
464C3207-0000-0000-0000-000000000000,None
494C3207-0000-0000-0000-000000000000,None
4B4C3207-0000-0000-0000-000000000000,None
504C3207-0000-0000-0000-000000000000,None
564C3207-0000-0000-0000-000000000000,None
5F4C3207-0000-0000-0000-000000000000,None
634C3207-0000-0000-0000-000000000000,None
6A4C3207-0000-0000-0000-000000000000,None
19503207-0000-0000-0000-000000000000,None
3E543207-0000-0000-0000-000000000000,None
44543207-0000-0000-0000-000000000000,None
47543207-0000-0000-0000-000000000000,None
4A543207-0000-0000-0000-000000000000,None
4E543207-0000-0000-0000-000000000000,None
52543207-0000-0000-0000-000000000000,None
54543207-0000-0000-0000-000000000000,None
57543207-0000-0000-0000-000000000000,None
5C543207-0000-0000-0000-000000000000,None
5E543207-0000-0000-0000-000000000000,None
62543207-0000-0000-0000-000000000000,None
65543207-0000-0000-0000-000000000000,None
6A543207-0000-0000-0000-000000000000,None
6D543207-0000-0000-0000-000000000000,None
70543207-0000-0000-0000-000000000000,None
75543207-0000-0000-0000-000000000000,None
78543207-0000-0000-0000-000000000000,None
7C543207-0000-0000-0000-000000000000,None
06553207-0000-0000-0000-000000000000,None
18563207-0000-0000-0000-000000000000,None
1B563207-0000-0000-0000-000000000000,None
24563207-0000-0000-0000-000000000000,None
2E563207-0000-0000-0000-000000000000,None
33563207-0000-0000-0000-000000000000,None
22573207-0000-0000-0000-000000000000,None
26573207-0000-0000-0000-000000000000,None
2A573207-0000-0000-0000-000000000000,None
2D573207-0000-0000-0000-000000000000,None
45573207-0000-0000-0000-000000000000,None
48573207-0000-0000-0000-000000000000,None
4B573207-0000-0000-0000-000000000000,None
4F573207-0000-0000-0000-000000000000,None
56573207-0000-0000-0000-000000000000,None
5A573207-0000-0000-0000-000000000000,None
6F573207-0000-0000-0000-000000000000,None
7A573207-0000-0000-0000-000000000000,None
7F573207-0000-0000-0000-000000000000,None
02583207-0000-0000-0000-000000000000,128.55.12.77:55004
06583207-0000-0000-0000-000000000000,None
13583207-0000-0000-0000-000000000000,None
16583207-0000-0000-0000-000000000000,None
25583207-0000-0000-0000-000000000000,None
2A583207-0000-0000-0000-000000000000,None
2E583207-0000-0000-0000-000000000000,None
32583207-0000-0000-0000-000000000000,None
34583207-0000-0000-0000-000000000000,None
36583207-0000-0000-0000-000000000000,None
38583207-0000-0000-0000-000000000000,None
3A583207-0000-0000-0000-000000000000,None
3C583207-0000-0000-0000-000000000000,None
40583207-0000-0000-0000-000000000000,None
42583207-0000-0000-0000-000000000000,None
44583207-0000-0000-0000-000000000000,None
46583207-0000-0000-0000-000000000000,None
54583207-0000-0000-0000-000000000000,None
56583207-0000-0000-0000-000000000000,None
59583207-0000-0000-0000-000000000000,None
67583207-0000-0000-0000-000000000000,None
69583207-0000-0000-0000-000000000000,None
6B583207-0000-0000-0000-000000000000,None
6D583207-0000-0000-0000-000000000000,None
71583207-0000-0000-0000-000000000000,None
74583207-0000-0000-0000-000000000000,None
76583207-0000-0000-0000-000000000000,None
7A583207-0000-0000-0000-000000000000,None
01593207-0000-0000-0000-000000000000,None
03593207-0000-0000-0000-000000000000,None
07593207-0000-0000-0000-000000000000,None
0A593207-0000-0000-0000-000000000000,None
0C593207-0000-0000-0000-000000000000,None
10593207-0000-0000-0000-000000000000,None
13593207-0000-0000-0000-000000000000,None
15593207-0000-0000-0000-000000000000,None
1A593207-0000-0000-0000-000000000000,None
1E593207-0000-0000-0000-000000000000,None
21593207-0000-0000-0000-000000000000,None
25593207-0000-0000-0000-000000000000,None
2B593207-0000-0000-0000-000000000000,None
2E593207-0000-0000-0000-000000000000,None
33593207-0000-0000-0000-000000000000,None
36593207-0000-0000-0000-000000000000,None
38593207-0000-0000-0000-000000000000,None
3C593207-0000-0000-0000-000000000000,None
3F593207-0000-0000-0000-000000000000,None
4E593207-0000-0000-0000-000000000000,None
52593207-0000-0000-0000-000000000000,None
55593207-0000-0000-0000-000000000000,None
58593207-0000-0000-0000-000000000000,None
5F593207-0000-0000-0000-000000000000,None
62593207-0000-0000-0000-000000000000,None
6B593207-0000-0000-0000-000000000000,None
6F593207-0000-0000-0000-000000000000,None
72593207-0000-0000-0000-000000000000,None
78593207-0000-0000-0000-000000000000,None
7C593207-0000-0000-0000-000000000000,None
7F593207-0000-0000-0000-000000000000,None
015A3207-0000-0000-0000-000000000000,None
035A3207-0000-0000-0000-000000000000,None
055A3207-0000-0000-0000-000000000000,None
0F5A3207-0000-0000-0000-000000000000,None
125A3207-0000-0000-0000-000000000000,None
145A3207-0000-0000-0000-000000000000,None
385A3207-0000-0000-0000-000000000000,None
3A5A3207-0000-0000-0000-000000000000,None
445A3207-0000-0000-0000-000000000000,None
465A3207-0000-0000-0000-000000000000,None
4A5A3207-0000-0000-0000-000000000000,None
4D5A3207-0000-0000-0000-000000000000,None
525A3207-0000-0000-0000-000000000000,None
685A3207-0000-0000-0000-000000000000,None
145B3207-0000-0000-0000-000000000000,None
175B3207-0000-0000-0000-000000000000,None
425B3207-0000-0000-0000-000000000000,None
5E5B3207-0000-0000-0000-000000000000,None
635B3207-0000-0000-0000-000000000000,None
685B3207-0000-0000-0000-000000000000,None
6A5B3207-0000-0000-0000-000000000000,None
735B3207-0000-0000-0000-000000000000,None
755B3207-0000-0000-0000-000000000000,None
7E5B3207-0000-0000-0000-000000000000,None
005C3207-0000-0000-0000-000000000000,None
095C3207-0000-0000-0000-000000000000,None
0B5C3207-0000-0000-0000-000000000000,None
155C3207-0000-0000-0000-000000000000,None
185C3207-0000-0000-0000-000000000000,None
1A5C3207-0000-0000-0000-000000000000,None
235C3207-0000-0000-0000-000000000000,None
255C3207-0000-0000-0000-000000000000,None
275C3207-0000-0000-0000-000000000000,None
325C3207-0000-0000-0000-000000000000,None
345C3207-0000-0000-0000-000000000000,None
3E5C3207-0000-0000-0000-000000000000,None
405C3207-0000-0000-0000-000000000000,None
4F5C3207-0000-0000-0000-000000000000,None
515C3207-0000-0000-0000-000000000000,None
605C3207-0000-0000-0000-000000000000,None
625C3207-0000-0000-0000-000000000000,None
6C5C3207-0000-0000-0000-000000000000,None
6E5C3207-0000-0000-0000-000000000000,None
755C3207-0000-0000-0000-000000000000,None
795C3207-0000-0000-0000-000000000000,None
7E5C3207-0000-0000-0000-000000000000,None
025D3207-0000-0000-0000-000000000000,None
415E3207-0000-0000-0000-000000000000,128.55.12.255:137
555E3207-0000-0000-0000-000000000000,None
7C5E3207-0000-0000-0000-000000000000,None
005F3207-0000-0000-0000-000000000000,None
025F3207-0000-0000-0000-000000000000,None
0D5F3207-0000-0000-0000-000000000000,None
765F3207-0000-0000-0000-000000000000,None
795F3207-0000-0000-0000-000000000000,None
32613207-0000-0000-0000-000000000000,None
40613207-0000-0000-0000-000000000000,None
42613207-0000-0000-0000-000000000000,None
68613207-0000-0000-0000-000000000000,None
7A613207-0000-0000-0000-000000000000,None
01623207-0000-0000-0000-000000000000,None
03623207-0000-0000-0000-000000000000,None
1A643207-0000-0000-0000-000000000000,None
3B643207-0000-0000-0000-000000000000,None
4B643207-0000-0000-0000-000000000000,None
4D643207-0000-0000-0000-000000000000,None
74643207-0000-0000-0000-000000000000,None
51663207-0000-0000-0000-000000000000,None
0D683207-0000-0000-0000-000000000000,None
746A3207-0000-0000-0000-000000000000,None
216B3207-0000-0000-0000-000000000000,None
4A6B3207-0000-0000-0000-000000000000,None
4F6B3207-0000-0000-0000-000000000000,None
5D6B3207-0000-0000-0000-000000000000,None
4E6C3207-0000-0000-0000-000000000000,None
7D6C3207-0000-0000-0000-000000000000,None
016E3207-0000-0000-0000-000000000000,None
476E3207-0000-0000-0000-000000000000,None
686E3207-0000-0000-0000-000000000000,None
75703207-0000-0000-0000-000000000000,None
40713207-0000-0000-0000-000000000000,None
6B713207-0000-0000-0000-000000000000,None
24723207-0000-0000-0000-000000000000,None
5D733207-0000-0000-0000-000000000000,None
0A743207-0000-0000-0000-000000000000,None
5C763207-0000-0000-0000-000000000000,None
03773207-0000-0000-0000-000000000000,None
6B773207-0000-0000-0000-000000000000,None
6D773207-0000-0000-0000-000000000000,None
71773207-0000-0000-0000-000000000000,None
09783207-0000-0000-0000-000000000000,None
53783207-0000-0000-0000-000000000000,None
2C793207-0000-0000-0000-000000000000,None
74793207-0000-0000-0000-000000000000,None
487B3207-0000-0000-0000-000000000000,None
597B3207-0000-0000-0000-000000000000,None
0A7C3207-0000-0000-0000-000000000000,None
317C3207-0000-0000-0000-000000000000,128.55.12.111:22
407C3207-0000-0000-0000-000000000000,None
667C3207-0000-0000-0000-000000000000,None
12003307-0000-0000-0000-000000000000,None
59003307-0000-0000-0000-000000000000,None
1E013307-0000-0000-0000-000000000000,None
00023307-0000-0000-0000-000000000000,None
04023307-0000-0000-0000-000000000000,None
6D053307-0000-0000-0000-000000000000,128.55.12.111:22
29063307-0000-0000-0000-000000000000,None
2B063307-0000-0000-0000-000000000000,None
56073307-0000-0000-0000-000000000000,None
58073307-0000-0000-0000-000000000000,None
1C093307-0000-0000-0000-000000000000,None
2C093307-0000-0000-0000-000000000000,None
33093307-0000-0000-0000-000000000000,None
160B3307-0000-0000-0000-000000000000,128.55.12.111:22
040E3307-0000-0000-0000-000000000000,None
060E3307-0000-0000-0000-000000000000,None
0F0E3307-0000-0000-0000-000000000000,None
110E3307-0000-0000-0000-000000000000,None
1A0E3307-0000-0000-0000-000000000000,None
1C0E3307-0000-0000-0000-000000000000,None
69113307-0000-0000-0000-000000000000,None
76113307-0000-0000-0000-000000000000,None
5B123307-0000-0000-0000-000000000000,None
5E123307-0000-0000-0000-000000000000,None
50133307-0000-0000-0000-000000000000,None
53133307-0000-0000-0000-000000000000,None
48143307-0000-0000-0000-000000000000,None
4B143307-0000-0000-0000-000000000000,None
3B153307-0000-0000-0000-000000000000,None
3D153307-0000-0000-0000-000000000000,None
34173307-0000-0000-0000-000000000000,None
3C173307-0000-0000-0000-000000000000,None
3E173307-0000-0000-0000-000000000000,None
44173307-0000-0000-0000-000000000000,None
48173307-0000-0000-0000-000000000000,None
5D173307-0000-0000-0000-000000000000,None
09183307-0000-0000-0000-000000000000,None
1A183307-0000-0000-0000-000000000000,128.55.12.111:22
6D233307-0000-0000-0000-000000000000,128.55.12.111:22
03243307-0000-0000-0000-000000000000,None
05243307-0000-0000-0000-000000000000,None
10243307-0000-0000-0000-000000000000,None
12243307-0000-0000-0000-000000000000,None
16243307-0000-0000-0000-000000000000,None
1C243307-0000-0000-0000-000000000000,None
19253307-0000-0000-0000-000000000000,None
4C253307-0000-0000-0000-000000000000,None
57253307-0000-0000-0000-000000000000,128.55.12.111:22
5E253307-0000-0000-0000-000000000000,128.55.12.111:22
65253307-0000-0000-0000-000000000000,128.55.12.122:49092
6F253307-0000-0000-0000-000000000000,None
71253307-0000-0000-0000-000000000000,None
7B253307-0000-0000-0000-000000000000,None
59263307-0000-0000-0000-000000000000,None
00273307-0000-0000-0000-000000000000,None
