1557499812.010:1025725719,5E2EBEF7-4672-CFEE-A1D9-5A89D2D19EBB:firefox,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499812.010:1025725718,5E2EBEF7-4672-CFEE-A1D9-5A89D2D19EBB:firefox,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499804.026:1025720651,5E2EBEF7-4672-CFEE-A1D9-5A89D2D19EBB:firefox,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499804.026:1025720650,5E2EBEF7-4672-CFEE-A1D9-5A89D2D19EBB:firefox,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499802.994:1025719351,04F86613-3D08-EA17-4105-202C6A6265CB:sshd,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.990:1025719271,04674C5B-840B-784E-D264-D3A3A58485B4:sshd,CHANGE_PRINCIPAL,04F86613-3D08-EA17-4105-202C6A6265CB,sshd,ta1-trace-2
1557499802.990:1025719270,04674C5B-840B-784E-D264-D3A3A58485B4:sshd,CHANGE_PRINCIPAL,04674C5B-840B-784E-D264-D3A3A58485B4,sshd,ta1-trace-2
1557499802.990:1025719269,04F86613-3D08-EA17-4105-202C6A6265CB:sshd,CHANGE_PRINCIPAL,04674C5B-840B-784E-D264-D3A3A58485B4,sshd,ta1-trace-2
1557499802.990:1025719205,04F86613-3D08-EA17-4105-202C6A6265CB:sshd,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.886:1025719023,6B5E94D3-D1DC-348F-4B93-184BDA8CB082:sudo,CHANGE_PRINCIPAL,F94F0617-CFEB-26D5-BB71-6A28C7A57B2D,sudo,ta1-trace-2
1557499802.886:1025719017,EAE3548A-9F9E-4A7A-06AA-576A22F4D079:sudo,FORK,6B5E94D3-D1DC-348F-4B93-184BDA8CB082,sudo,ta1-trace-2
1557499802.886:1025718983,EAE3548A-9F9E-4A7A-06AA-576A22F4D079:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.886:1025718970,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,CHANGE_PRINCIPAL,EAE3548A-9F9E-4A7A-06AA-576A22F4D079,sudo,ta1-trace-2
1557499802.886:1025718968,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.886:1025718963,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.886:1025718956,21774D80-7249-C624-7B92-607D51ACD17F:sudo,CHANGE_PRINCIPAL,C04C7D2F-BF23-45E9-405F-761A7DAB3542,sudo,ta1-trace-2
1557499802.886:1025718953,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,CHANGE_PRINCIPAL,21774D80-7249-C624-7B92-607D51ACD17F,sudo,ta1-trace-2
1557499802.886:1025718764,6C739CC2-8CB7-8F2F-61CA-D4BAF30173D4:sudo,CHANGE_PRINCIPAL,C04C7D2F-BF23-45E9-405F-761A7DAB3542,sudo,ta1-trace-2
1557499802.886:1025718753,21774D80-7249-C624-7B92-607D51ACD17F:sudo,CHANGE_PRINCIPAL,6C739CC2-8CB7-8F2F-61CA-D4BAF30173D4,sudo,ta1-trace-2
1557499802.886:1025718746,21774D80-7249-C624-7B92-607D51ACD17F:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499802.886:1025718745,21774D80-7249-C624-7B92-607D51ACD17F:sudo,READ,573E5010-1713-BD2C-2998-A48580BDA4D4,/etc/hosts,ta1-trace-2
1557499802.886:1025718729,21774D80-7249-C624-7B92-607D51ACD17F:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.886:1025718723,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79:sudo,CHANGE_PRINCIPAL,21774D80-7249-C624-7B92-607D51ACD17F,sudo,ta1-trace-2
1557499802.886:1025718719,21774D80-7249-C624-7B92-607D51ACD17F:sudo,CHANGE_PRINCIPAL,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79,sudo,ta1-trace-2
1557499802.886:1025718715,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79:sudo,CHANGE_PRINCIPAL,21774D80-7249-C624-7B92-607D51ACD17F,sudo,ta1-trace-2
1557499802.886:1025718711,21774D80-7249-C624-7B92-607D51ACD17F:sudo,CHANGE_PRINCIPAL,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79,sudo,ta1-trace-2
1557499802.886:1025718707,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79:sudo,CHANGE_PRINCIPAL,21774D80-7249-C624-7B92-607D51ACD17F,sudo,ta1-trace-2
1557499802.886:1025718703,21774D80-7249-C624-7B92-607D51ACD17F:sudo,CHANGE_PRINCIPAL,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79,sudo,ta1-trace-2
1557499802.886:1025718699,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79:sudo,CHANGE_PRINCIPAL,21774D80-7249-C624-7B92-607D51ACD17F,sudo,ta1-trace-2
1557499802.886:1025718695,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,CHANGE_PRINCIPAL,DA083BD0-5D74-F477-EA8E-16D7F1BC9C79,sudo,ta1-trace-2
1557499802.886:1025718680,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.882:1025718631,C04C7D2F-BF23-45E9-405F-761A7DAB3542:sudo,MMAP,D334B5A9-28BF-B386-25AD-7A74E756265E,/etc/passwd,ta1-trace-2
1557499802.882:1025718520,F91407C1-A9D2-3CE2-5999-3BEA1DC99ED0:bash,EXECUTE,C04C7D2F-BF23-45E9-405F-761A7DAB3542,b'sudo sysctl vm.dirty_ratio=0',ta1-trace-2
1557499802.882:1025718520,3CC29557-E6FA-2BBD-B69B-0F45B868F2F7:bash,CHANGE_PRINCIPAL,F91407C1-A9D2-3CE2-5999-3BEA1DC99ED0,bash,ta1-trace-2
1557499802.882:1025718514,3109E98F-59B2-073F-3176-B2F63657A91C:bash,FORK,3CC29557-E6FA-2BBD-B69B-0F45B868F2F7,bash,ta1-trace-2
1557499802.778:1025718335,B5F84619-A9E9-9450-78E0-F623490548EB:sudo,CHANGE_PRINCIPAL,D3B095E6-6055-FD6B-2916-A448B0DF1E3B,sudo,ta1-trace-2
