1557869616.892:10714,84053D48-9767-59AE-A797-BAC5E4ED3368:null:null,CLONE,89B90EF5-4870-558A-BCE6-A70315E3CA07,b'/usr/sbin/sshd -D':0,ta1-theia-1
1557869614.913:54761,4AA827D4-FC49-5480-AFC6-B15DE175D02B:null:null,READ,0100D00F-0B00-5800-0000-0000678E005A,/etc/hosts:0,ta1-theia-1
1557869614.913:54760,4AA827D4-FC49-5480-AFC6-B15DE175D02B:null:null,READ,0100D00F-0B00-5800-0000-0000678E005A,/etc/hosts:0,ta1-theia-1
1557869610.736:12093,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,89E0E5D1-612E-532D-BF59-BEBBEF365165,b'-bash':1003,ta1-theia-1
1557869610.412:12066,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,651A6A9B-4A07-5E28-986F-46FF2B032B53,b'-bash':1003,ta1-theia-1
1557869610.106:12042,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,7C970CA0-EC6F-5DB6-8905-929B30EFDA97,b'-bash':1003,ta1-theia-1
1557869609.766:12018,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,F5D6A69D-8168-57DC-BB18-D5975A6E73E2,b'-bash':1003,ta1-theia-1
1557869609.562:2,970F39CE-3D90-5A69-AB42-3F397DEEDC4C:b'-bash':1003,CLONE,8DE74203-7AF0-55E8-B24B-87339E3137C2,b'-bash':1003,ta1-theia-1
1557869609.562:1,970F39CE-3D90-5A69-AB42-3F397DEEDC4C:b'-bash':1003,CLONE,17304376-69C6-592E-973C-5D7B1C8D98BB,b'-bash':1003,ta1-theia-1
1557869609.562:8229,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,970F39CE-3D90-5A69-AB42-3F397DEEDC4C,b'-bash':1003,ta1-theia-1
1557869609.558:2,5CAB5D1F-ED63-57B2-9D7F-A26E9E7C17F9:b'-bash':1003,CLONE,D5992B14-1E9C-597C-8BEC-D1894EE0046A,b'-bash':1003,ta1-theia-1
1557869609.557:1,5CAB5D1F-ED63-57B2-9D7F-A26E9E7C17F9:b'-bash':1003,CLONE,12F33E48-38D7-55BC-94F9-8BB229BA8452,b'-bash':1003,ta1-theia-1
1557869609.557:8214,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,5CAB5D1F-ED63-57B2-9D7F-A26E9E7C17F9,b'-bash':1003,ta1-theia-1
1557869609.548:2,1BD326D8-7519-51A3-9EAA-CB83797AE290:b'-bash':1003,CLONE,42BC3F97-6FE9-5825-8AD0-736648B85B49,b'-bash':1003,ta1-theia-1
1557869609.548:1,1BD326D8-7519-51A3-9EAA-CB83797AE290:b'-bash':1003,CLONE,DEDBA458-E203-58B4-9403-75FC36F2627A,b'-bash':1003,ta1-theia-1
1557869609.547:8199,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,1BD326D8-7519-51A3-9EAA-CB83797AE290,b'-bash':1003,ta1-theia-1
1557869609.545:2,549EE292-4B74-5B44-AB7D-4E842CA6B630:b'-bash':1003,CLONE,6028711D-F9F3-561E-899B-980FA3F4F927,b'-bash':1003,ta1-theia-1
1557869609.545:1,549EE292-4B74-5B44-AB7D-4E842CA6B630:b'-bash':1003,CLONE,19B4F8A8-1141-582B-9820-9099AEF71B67,b'-bash':1003,ta1-theia-1
1557869609.545:8184,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,549EE292-4B74-5B44-AB7D-4E842CA6B630,b'-bash':1003,ta1-theia-1
1557869609.542:2,94A35BD5-BC00-5AF1-8FD5-522F652F64A4:b'-bash':1003,CLONE,59C6E737-8484-5333-9A20-816278B21F2E,b'-bash':1003,ta1-theia-1
1557869609.542:1,94A35BD5-BC00-5AF1-8FD5-522F652F64A4:b'-bash':1003,CLONE,4763284D-30E5-560F-A019-78A9EA6D012D,b'-bash':1003,ta1-theia-1
1557869609.542:8169,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,94A35BD5-BC00-5AF1-8FD5-522F652F64A4,b'-bash':1003,ta1-theia-1
1557869609.534:2,40A4C52F-44CC-5628-8BF8-475FB9F7BA72:b'-bash':1003,CLONE,6467151D-BDD3-5979-BE93-3454923D4B6F,b'-bash':1003,ta1-theia-1
1557869609.534:1,40A4C52F-44CC-5628-8BF8-475FB9F7BA72:b'-bash':1003,CLONE,0DE34DA2-3527-5334-9313-7D6940A8AFBA,b'-bash':1003,ta1-theia-1
1557869609.534:8154,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,40A4C52F-44CC-5628-8BF8-475FB9F7BA72,b'-bash':1003,ta1-theia-1
1557869609.527:2,F80AAC6F-3A01-5C23-892F-822E15067167:b'-bash':1003,CLONE,DC68C99D-E851-56B2-A0BE-C691DE2E1EAD,b'-bash':1003,ta1-theia-1
1557869609.527:1,F80AAC6F-3A01-5C23-892F-822E15067167:b'-bash':1003,CLONE,1C675A89-3628-588D-B6F3-72C469A3D389,b'-bash':1003,ta1-theia-1
1557869609.526:8139,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,F80AAC6F-3A01-5C23-892F-822E15067167,b'-bash':1003,ta1-theia-1
1557869609.512:2,6138892E-4E2F-5366-9F56-0A22F9AB73E8:b'-bash':1003,CLONE,CCE81245-A576-5C58-82D2-1DACD76632D7,b'-bash':1003,ta1-theia-1
1557869609.512:1,6138892E-4E2F-5366-9F56-0A22F9AB73E8:b'-bash':1003,CLONE,5C8B3B4B-5209-5581-B56D-575B63885058,b'-bash':1003,ta1-theia-1
1557869609.512:8124,B2220B80-4DF3-5D62-99C2-3ED3A16DD170:b'sshd: admin@pts/1   ':1003,CLONE,6138892E-4E2F-5366-9F56-0A22F9AB73E8,b'-bash':1003,ta1-theia-1
1557869609.510:2,3AB17C0D-4E2D-5F0D-B6B5-5A1830B2E0D1:b'-bash':1003,CLONE,460AC251-B640-533B-A739-EFEA8E08B21A,b'-bash':1003,ta1-theia-1
