1557549630.189:28,1E0491A8-E459-54D7-8953-4BD6D72CE110:b'-bash':1003,CLONE,87AC24D3-56F9-50D4-BC1C-FFF485946A53,b'sh':1003,ta1-theia-1
1557549630.083:12014,E4C50394-597B-5E31-BDEF-AB7468474D18:b'sshd: admin@pts/0   ':1003,CLONE,1E0491A8-E459-54D7-8953-4BD6D72CE110,b'-bash':1003,ta1-theia-1
1557549629.920:2,D679445D-656F-55D0-8C38-FB68DF044C27:b'-bash':1003,CLONE,2A3AF18B-C44C-536D-841C-3673123E1A76,b'-bash':1003,ta1-theia-1
1557549629.920:1,D679445D-656F-55D0-8C38-FB68DF044C27:b'-bash':1003,CLONE,344C7160-3844-57D3-8B72-DAF963EDFD5D,b'-bash':1003,ta1-theia-1
1557549629.920:8229,E4C50394-597B-5E31-BDEF-AB7468474D18:b'sshd: admin@pts/0   ':1003,CLONE,D679445D-656F-55D0-8C38-FB68DF044C27,b'-bash':1003,ta1-theia-1
1557549629.918:2,9CCD4C00-C917-5C90-BA98-EE3523F090D7:b'-bash':1003,CLONE,B34127A9-5F45-5C29-B8F0-D1DEFDDA3579,b'-bash':1003,ta1-theia-1
1557549629.918:1,9CCD4C00-C917-5C90-BA98-EE3523F090D7:b'-bash':1003,CLONE,6810DE60-6B4E-5684-A5D7-E252AF4A07F0,b'-bash':1003,ta1-theia-1
1557549629.918:8214,E4C50394-597B-5E31-BDEF-AB7468474D18:b'sshd: admin@pts/0   ':1003,CLONE,9CCD4C00-C917-5C90-BA98-EE3523F090D7,b'-bash':1003,ta1-theia-1
1557549629.916:2,B1283070-FDFF-53E7-B77A-336A9D37994C:b'-bash':1003,CLONE,D8AA47FC-5B84-52E6-AA2B-848B16884814,b'-bash':1003,ta1-theia-1
1557549629.916:1,B1283070-FDFF-53E7-B77A-336A9D37994C:b'-bash':1003,CLONE,915A1CD7-1413-5FE2-8A7B-2C5ED172C31F,b'-bash':1003,ta1-theia-1
1557549629.916:8199,E4C50394-597B-5E31-BDEF-AB7468474D18:b'sshd: admin@pts/0   ':1003,CLONE,B1283070-FDFF-53E7-B77A-336A9D37994C,b'-bash':1003,ta1-theia-1
1557549629.914:2,9CF76E1D-864A-52C8-A2D2-B63AECD5B9FA:b'-bash':1003,CLONE,F68A5324-A58E-5FE0-BB44-7881B7787ADD,b'-bash':1003,ta1-theia-1
1557549629.914:1,9CF76E1D-864A-52C8-A2D2-B63AECD5B9FA:b'-bash':1003,CLONE,E7606738-42F3-58FE-B5FC-9976231CDCD2,b'-bash':1003,ta1-theia-1
1557549629.914:8184,E4C50394-597B-5E31-BDEF-AB7468474D18:b'sshd: admin@pts/0   ':1003,CLONE,9CF76E1D-864A-52C8-A2D2-B63AECD5B9FA,b'-bash':1003,ta1-theia-1
