1557742137.166:1213454230,4C8AD281-EB0A-CF9F-8DC2-AE067C826789:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557742137.154:1213454171,4C8AD281-EB0A-CF9F-8DC2-AE067C826789:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557742137.050:1213453675,4C8AD281-EB0A-CF9F-8DC2-AE067C826789:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557742137.050:1213453674,4C8AD281-EB0A-CF9F-8DC2-AE067C826789:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557742136.950:1213453008,25A90C64-8531-F760-6FAC-0204B95B299D:sshd,EXECUTE,4C8AD281-EB0A-CF9F-8DC2-AE067C826789,sshd,null
1557742136.950:1213452987,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,25A90C64-8531-F760-6FAC-0204B95B299D,sshd,null
1557741981.129:1213101930,6D6D5A8C-50A2-2AA9-842B-2440B47E8215:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741981.121:1213101874,6D6D5A8C-50A2-2AA9-842B-2440B47E8215:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741981.017:1213101392,6D6D5A8C-50A2-2AA9-842B-2440B47E8215:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741981.017:1213101391,6D6D5A8C-50A2-2AA9-842B-2440B47E8215:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741980.941:1213100776,CEEC84B9-779D-4899-5CE8-D963E942FD59:sshd,EXECUTE,6D6D5A8C-50A2-2AA9-842B-2440B47E8215,sshd,null
1557741980.937:1213100747,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,CEEC84B9-779D-4899-5CE8-D963E942FD59,sshd,null
1557741886.349:1212894326,3F3FC018-3BAE-0150-390B-23098B103451:wget,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741886.349:1212894325,3F3FC018-3BAE-0150-390B-23098B103451:wget,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741886.341:1212894229,3F3FC018-3BAE-0150-390B-23098B103451:wget,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741886.341:1212894228,3F3FC018-3BAE-0150-390B-23098B103451:wget,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741885.445:1212876947,441433F5-CA8E-6B10-2A4C-290A95B544EE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741885.433:1212876892,441433F5-CA8E-6B10-2A4C-290A95B544EE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741885.329:1212876461,441433F5-CA8E-6B10-2A4C-290A95B544EE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741885.329:1212876460,441433F5-CA8E-6B10-2A4C-290A95B544EE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741885.233:1212875793,EC760FAE-8B36-0B77-FF6E-C0381B55DD76:sshd,EXECUTE,441433F5-CA8E-6B10-2A4C-290A95B544EE,sshd,null
1557741885.229:1212875772,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,EC760FAE-8B36-0B77-FF6E-C0381B55DD76,sshd,null
1557741775.856:1212619030,4DC356A3-6CFC-A06E-1710-9089D8BB6985:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741775.848:1212619002,4DC356A3-6CFC-A06E-1710-9089D8BB6985:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557741775.744:1212618519,4DC356A3-6CFC-A06E-1710-9089D8BB6985:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741775.744:1212618518,4DC356A3-6CFC-A06E-1710-9089D8BB6985:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557741775.644:1212617851,9045B577-29B8-3D3E-EBD6-597D6A22396B:sshd,EXECUTE,4DC356A3-6CFC-A06E-1710-9089D8BB6985,sshd,null
1557741775.644:1212617828,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,9045B577-29B8-3D3E-EBD6-597D6A22396B,sshd,null
