1557941645.661:12032,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,CF41BEC5-A68E-566E-BDFF-00DAB2FC5AF7,b'-bash':1003,ta1-theia-1
1557941645.469:2,7EFC5010-DE49-5D20-9228-700A592326D5:b'-bash':1003,CLONE,D5341119-15C3-5F12-B4DE-8DD3C1BDA111,b'-bash':1003,ta1-theia-1
1557941645.469:1,7EFC5010-DE49-5D20-9228-700A592326D5:b'-bash':1003,CLONE,4EAA539C-68A4-52C9-968A-BBE16F0C9AE8,b'-bash':1003,ta1-theia-1
1557941645.469:8229,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,7EFC5010-DE49-5D20-9228-700A592326D5,b'-bash':1003,ta1-theia-1
1557941645.462:2,BDD43753-BC45-5B2B-82B4-7773BF091328:b'-bash':1003,CLONE,E07EA56C-33A6-53EB-AB4D-60BA3414FD70,b'-bash':1003,ta1-theia-1
1557941645.462:1,BDD43753-BC45-5B2B-82B4-7773BF091328:b'-bash':1003,CLONE,557347D0-D639-5809-80C5-53B5EB348A6A,b'-bash':1003,ta1-theia-1
1557941645.461:8214,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,BDD43753-BC45-5B2B-82B4-7773BF091328,b'-bash':1003,ta1-theia-1
1557941645.454:2,7B3ABC94-96C9-5B47-A5AA-1A0925800D8B:b'-bash':1003,CLONE,9CC5DF31-38BC-5FEF-A5B2-E6CD50F3D163,b'-bash':1003,ta1-theia-1
1557941645.453:1,7B3ABC94-96C9-5B47-A5AA-1A0925800D8B:b'-bash':1003,CLONE,9AB47731-8FA4-571C-84FE-828DA6285F10,b'-bash':1003,ta1-theia-1
1557941645.453:8199,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,7B3ABC94-96C9-5B47-A5AA-1A0925800D8B,b'-bash':1003,ta1-theia-1
1557941645.445:2,15EC2786-A5A2-5650-8CA1-5A11789A4C70:b'-bash':1003,CLONE,7C66795D-D922-56ED-A2D6-B727D01C81B4,b'-bash':1003,ta1-theia-1
1557941645.445:1,15EC2786-A5A2-5650-8CA1-5A11789A4C70:b'-bash':1003,CLONE,49CA63AE-FCFC-5B2F-832A-CF52C77FE5E4,b'-bash':1003,ta1-theia-1
1557941645.444:8184,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,15EC2786-A5A2-5650-8CA1-5A11789A4C70,b'-bash':1003,ta1-theia-1
1557941645.442:2,92185161-B234-5300-853E-4E49DB823223:b'-bash':1003,CLONE,02034A7C-0AB8-5656-A214-A6CAFE054D29,b'-bash':1003,ta1-theia-1
1557941645.442:1,92185161-B234-5300-853E-4E49DB823223:b'-bash':1003,CLONE,F9DB9A98-7D75-5D51-94C3-6C97FA67DCAB,b'-bash':1003,ta1-theia-1
1557941645.442:8169,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,92185161-B234-5300-853E-4E49DB823223,b'-bash':1003,ta1-theia-1
1557941645.434:2,2EC62189-1F9F-5A33-8554-5011FAE0C371:b'-bash':1003,CLONE,AAE85A20-FA87-5A1F-BBF3-DF16AD7E3782,b'-bash':1003,ta1-theia-1
1557941645.433:1,2EC62189-1F9F-5A33-8554-5011FAE0C371:b'-bash':1003,CLONE,F01C293A-E43C-5B5B-BCC5-EB05939D9299,b'-bash':1003,ta1-theia-1
1557941645.433:8154,10576270-98A9-5AE1-92F4-FFAFAC255E8D:b'sshd: admin@pts/0   ':1003,CLONE,2EC62189-1F9F-5A33-8554-5011FAE0C371,b'-bash':1003,ta1-theia-1
1557941645.427:2,6C7AB0F8-1270-5F87-B2DD-14003B80EA04:b'-bash':1003,CLONE,BBB9AF73-92EF-54FD-8414-452E84A66627,b'-bash':1003,ta1-theia-1
1557941645.427:1,6C7AB0F8-1270-5F87-B2DD-14003B80EA04:b'-bash':1003,CLONE,8D628D75-927F-5BEF-94F0-8B7287C84750,b'-bash':1003,ta1-theia-1
