1557974153.447:1672911462,900F1804-2100-185A-9E8D-0AAE56A35715:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557974153.427:1672911415,900F1804-2100-185A-9E8D-0AAE56A35715:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557974153.323:1672911003,900F1804-2100-185A-9E8D-0AAE56A35715:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557974153.323:1672911002,900F1804-2100-185A-9E8D-0AAE56A35715:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557974153.219:1672910380,EABB1576-80BF-CDEA-A57B-FC17FBA9F756:sshd,EXECUTE,900F1804-2100-185A-9E8D-0AAE56A35715,sshd,null
1557974153.219:1672910359,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,EABB1576-80BF-CDEA-A57B-FC17FBA9F756,sshd,null
1557973984.242:1672597209,31972B48-BC51-DB2B-94C0-760FA8D847FA:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557973984.222:1672597161,31972B48-BC51-DB2B-94C0-760FA8D847FA:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557973984.054:1672596660,31972B48-BC51-DB2B-94C0-760FA8D847FA:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557973984.054:1672596659,31972B48-BC51-DB2B-94C0-760FA8D847FA:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557973983.942:1672596030,6E94F494-095C-1A79-0B6D-DACA1CE822B8:sshd,EXECUTE,31972B48-BC51-DB2B-94C0-760FA8D847FA,sshd,null
1557973983.942:1672596009,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,6E94F494-095C-1A79-0B6D-DACA1CE822B8,sshd,null
1557973871.954:1672391635,09CEB9B7-A233-0025-4161-72FE6D996794:bash,EXECUTE,54E2B111-5B78-9320-9CF3-034476564392,b'whoami',null
1557973871.954:1672391628,D0EBB02B-10EF-A6D7-1348-2267D8B4F034:bash,FORK,09CEB9B7-A233-0025-4161-72FE6D996794,bash,null
1557973871.950:1672391611,223BD72C-E29F-38B7-E57F-0E82F7C6282C:bash,FORK,D0EBB02B-10EF-A6D7-1348-2267D8B4F034,bash,null
1557973871.758:1672388198,8ABA2FA4-36DB-74C1-AA1D-D44FD0F847C5:sshd,EXECUTE,223BD72C-E29F-38B7-E57F-0E82F7C6282C,bash,null
1557973871.754:1672388070,2729C703-EFBE-8DB5-2B34-B329D1341EA8:sshd,FORK,8ABA2FA4-36DB-74C1-AA1D-D44FD0F847C5,sshd,null
1557973871.754:1672387997,B9E393A3-B376-1E61-4CE8-B378C6911C2C:sshd,CHANGE_PRINCIPAL,2729C703-EFBE-8DB5-2B34-B329D1341EA8,sshd,null
1557973871.754:1672387972,8B460BD8-7773-C4C3-4862-B5A0C825E5C5:sshd,CHANGE_PRINCIPAL,B9E393A3-B376-1E61-4CE8-B378C6911C2C,sshd,null
1557973871.754:1672387969,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,FORK,8B460BD8-7773-C4C3-4862-B5A0C825E5C5,sshd,null
1557973871.430:1672374728,6B7B8EFD-B564-61FB-3DFA-20125025EC5B:sshd,CHANGE_PRINCIPAL,EF788181-93B4-AA48-D48C-7202EAEF31A2,sshd,null
1557973871.430:1672374727,88B794F3-FA57-69F5-FDEB-6B437C30DD43:sshd,CHANGE_PRINCIPAL,6B7B8EFD-B564-61FB-3DFA-20125025EC5B,sshd,null
1557973871.426:1672374726,6B7B8EFD-B564-61FB-3DFA-20125025EC5B:sshd,CHANGE_PRINCIPAL,88B794F3-FA57-69F5-FDEB-6B437C30DD43,sshd,null
1557973871.426:1672374725,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,CHANGE_PRINCIPAL,6B7B8EFD-B564-61FB-3DFA-20125025EC5B,sshd,null
1557973871.426:1672374668,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557973871.422:1672374621,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557973871.318:1672374211,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557973871.318:1672374210,EF788181-93B4-AA48-D48C-7202EAEF31A2:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557973871.242:1672373645,109BE7AF-653E-A568-AFD8-E582F0C5A529:sshd,EXECUTE,EF788181-93B4-AA48-D48C-7202EAEF31A2,sshd,null
1557973871.242:1672373624,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,109BE7AF-653E-A568-AFD8-E582F0C5A529,sshd,null
